title,price,rating,reviews,availability
"Lexar Memória de desktop Thor 32 GB (2 x 16 GB) DDR5 RAM 6000MT/s CL32 1,3V com dissipador de calor, AMD Expo e Intel XMP 3.0 (preto) LD5U16G60C32LG-RUD","R$1.498,90","4,8 de 5 estrelas",79 avaliações de clientes,Em estoque
CORSAIR VENGEANCE DDR5 RAM 64GB (2x32GB) 6000MHz CL40 Intel XMP iCUE Memória de computador compatível - Branco (CMK64GX5M2B6000C40W),"R$1.835,00","4,9 de 5 estrelas",12 avaliações de clientes,Em estoque
2024 SK-Hynix 8GB DDR5 4800MHz SODIMM PC5-4800B-SC0 1Rx16 1.1V SO-DIMM 262-Pin Gaming Busines Home Laptop Notebook Módulo de memória RAM (HMCG66MEBSA092N BA) (OEM),"R$150,00","4,9 de 5 estrelas",16 avaliações de clientes,Em estoque
"HX424C15FB3/16 - Memória HyperX Fury de 16GB DIMM DDR4 2400Mhz 1,2V para desktop","R$438,80","4,8 de 5 estrelas",319 avaliações de clientes,Estimativa de envio de 4 a 5 dias
Memoria Ram 8gb Ddr3 Para Computador Nova Lacrada Strong Tech,Página 1 de 1,"3,8 de 5 estrelas",4 avaliações de clientes,
"Memoria Midgard 8GB (1X8GB) DDR4 DIMM 3200MHZ CL22 1,2V Para Desktop","R$180,00","4,6 de 5 estrelas",3 avaliações de clientes,Em estoque
"Memória RAM DDR2 4GB, 4GB Módulo de memória DDR2 800Mhz de grande capacidade, projetado para AMD, adotando 240Pin para alcançar altas propriedades anti-interferência e antiestáticas, Plug","R$174,85","3,2 de 5 estrelas",4 avaliações de clientes,Em estoque
Memória 16GB 3200MHz DDR4 2X8GB XLR8 GAMING PNY MD16GK2D4320016AXR,"R$422,30","4,6 de 5 estrelas",1.054 avaliações de clientes,Estimativa de envio de 4 a 5 dias
CORSAIR Memória de computador Vengeance DDR5 RAM 32 GB (2 x 16GB) 5600MHz CL40 Intel XMP iCUE - Preto (CMK32GX5M2B5600C40),"R$1.099,00","4,5 de 5 estrelas",95 avaliações de clientes,Em estoque
Crucial Kit de memória RAM 8 GB (2 x 4 GB) DDR4 2400 MHz CL17 CT2K4G4SFS824A,"R$462,00","4,7 de 5 estrelas",75.510 avaliações de clientes,Estimativa de envio de 6 a 7 dias
Crucial Memória RAM 8GB DDR3 1600 MHz CL11 Desktop Memory CT102464BD160B,"R$312,00","4,7 de 5 estrelas",3.986 avaliações de clientes,Estimativa de envio de 6 a 7 dias
Memoria UDIMM 8GB (1x8gb) DDDR3 1600MHz Patriot Signature - PSD38G16002,"R$242,24","4,6 de 5 estrelas",2.917 avaliações de clientes,Em estoque
Samsung Memória RAM de laptop SO-DIMM 16GB DDR5 4800MHz PC5-38400 CL40 SODIMM 1Rx8 1.1V Non-ECC 262-Pin SO-DIMM M425R2GA3BB0-CQK,"R$548,98","5,0 de 5 estrelas",4 avaliações de clientes,
